0
0.10471
0.20934
0.31384
0.41811
0.52211
0.62574
0.72894
0.83165
0.93378
1.0353
1.1361
1.2361
1.3352
1.4335
1.5307
1.6269
1.722
1.816
1.9086
2
2.09
2.1786
2.2656
2.3511
2.435
2.5173
2.5978
2.6765
2.7534
2.8284
2.9015
2.9726
3.0416
3.1086
3.1734
3.2361
3.2965
3.3547
3.4106
3.4641
3.5153
3.564
3.6103
3.6542
3.6955
3.7343
3.7706
3.8042
3.8353
3.8637
3.8895
3.9126
3.933
3.9508
3.9658
3.9781
3.9877
3.9945
3.9986
4
3.9986
3.9945
3.9877
3.9781
3.9658
3.9508
3.933
3.9126
3.8895
3.8637
3.8353
3.8042
3.7706
3.7343
3.6955
3.6542
3.6103
3.564
3.5153
3.4641
3.4106
3.3547
3.2965
3.2361
3.1734
3.1086
3.0416
2.9726
2.9015
2.8284
2.7534
2.6765
2.5978
2.5173
2.435
2.3511
2.2656
2.1786
2.09
2
1.9086
1.816
1.722
1.6269
1.5307
1.4335
1.3352
1.2361
1.1361
1.0353
0.93378
0.83165
0.72894
0.62574
0.52211
0.41811
0.31384
0.20934
0.10471
0
-0.10471
-0.20934
-0.31384
-0.41811
-0.52211
-0.62574
-0.72894
-0.83165
-0.93378
-1.0353
-1.1361
-1.2361
-1.3352
-1.4335
-1.5307
-1.6269
-1.722
-1.816
-1.9086
-2
-2.09
-2.1786
-2.2656
-2.3511
-2.435
-2.5173
-2.5978
-2.6765
-2.7534
-2.8284
-2.9015
-2.9726
-3.0416
-3.1086
-3.1734
-3.2361
-3.2965
-3.3547
-3.4106
-3.4641
-3.5153
-3.564
-3.6103
-3.6542
-3.6955
-3.7343
-3.7706
-3.8042
-3.8353
-3.8637
-3.8895
-3.9126
-3.933
-3.9508
-3.9658
-3.9781
-3.9877
-3.9945
-3.9986
-4
-3.9986
-3.9945
-3.9877
-3.9781
-3.9658
-3.9508
-3.933
-3.9126
-3.8895
-3.8637
-3.8353
-3.8042
-3.7706
-3.7343
-3.6955
-3.6542
-3.6103
-3.564
-3.5153
-3.4641
-3.4106
-3.3547
-3.2965
-3.2361
-3.1734
-3.1086
-3.0416
-2.9726
-2.9015
-2.8284
-2.7534
-2.6765
-2.5978
-2.5173
-2.435
-2.3511
-2.2656
-2.1786
-2.09
-2
-1.9086
-1.816
-1.722
-1.6269
-1.5307
-1.4335
-1.3352
-1.2361
-1.1361
-1.0353
-0.93378
-0.83165
-0.72894
-0.62574
-0.52211
-0.41811
-0.31384
-0.20934
-0.10471
-0
0.10471
0.20934
0.31384
0.41811
0.52211
0.62574
0.72894
0.83165
0.93378
1.0353
1.1361
1.2361
1.3352
1.4335
1.5307
1.6269
1.722
1.816
1.9086
2
2.09
2.1786
2.2656
2.3511
2.435
2.5173
2.5978
2.6765
2.7534
2.8284
2.9015
2.9726
3.0416
3.1086
3.1734
3.2361
3.2965
3.3547
3.4106
3.4641
3.5153
3.564
3.6103
3.6542
3.6955
3.7343
3.7706
3.8042
3.8353
3.8637
3.8895
3.9126
3.933
3.9508
3.9658
3.9781
3.9877
3.9945
3.9986
4
3.9986
3.9945
3.9877
3.9781
3.9658
3.9508
3.933
3.9126
3.8895
3.8637
3.8353
3.8042
3.7706
3.7343
3.6955
3.6542
3.6103
3.564
3.5153
3.4641
3.4106
3.3547
3.2965
3.2361
3.1734
3.1086
3.0416
2.9726
2.9015
2.8284
2.7534
2.6765
2.5978
2.5173
2.435
2.3511
2.2656
2.1786
2.09
2
1.9086
1.816
1.722
1.6269
1.5307
1.4335
1.3352
1.2361
1.1361
1.0353
0.93378
0.83165
0.72894
0.62574
0.52211
0.41811
0.31384
0.20934
0.10471
0
-0.10471
-0.20934
-0.31384
-0.41811
-0.52211
-0.62574
-0.72894
-0.83165
-0.93378
-1.0353
-1.1361
-1.2361
-1.3352
-1.4335
-1.5307
-1.6269
-1.722
-1.816
-1.9086
-2
-2.09
-2.1786
-2.2656
-2.3511
-2.435
-2.5173
-2.5978
-2.6765
-2.7534
-2.8284
-2.9015
-2.9726
-3.0416
-3.1086
-3.1734
-3.2361
-3.2965
-3.3547
-3.4106
-3.4641
-3.5153
-3.564
-3.6103
-3.6542
-3.6955
-3.7343
-3.7706
-3.8042
-3.8353
-3.8637
-3.8895
-3.9126
-3.933
-3.9508
-3.9658
-3.9781
-3.9877
-3.9945
-3.9986
-4
-3.9986
-3.9945
-3.9877
-3.9781
-3.9658
-3.9508
-3.933
-3.9126
-3.8895
-3.8637
-3.8353
-3.8042
-3.7706
-3.7343
-3.6955
-3.6542
-3.6103
-3.564
-3.5153
-3.4641
-3.4106
-3.3547
-3.2965
-3.2361
-3.1734
-3.1086
-3.0416
-2.9726
-2.9015
-2.8284
-2.7534
-2.6765
-2.5978
-2.5173
-2.435
-2.3511
-2.2656
-2.1786
-2.09
-2
-1.9086
-1.816
-1.722
-1.6269
-1.5307
-1.4335
-1.3352
-1.2361
-1.1361
-1.0353
-0.93378
-0.83165
-0.72894
-0.62574
-0.52211
-0.41811
-0.31384
-0.20934
-0.10471
-0
0.10471
0.20934
0.31384
0.41811
0.52211
0.62574
0.72894
0.83165
0.93378
1.0353
1.1361
1.2361
1.3352
1.4335
1.5307
1.6269
1.722
1.816
1.9086
2
2.09
2.1786
2.2656
2.3511
2.435
2.5173
2.5978
2.6765
2.7534
2.8284
2.9015
2.9726
3.0416
3.1086
3.1734
3.2361
3.2965
3.3547
3.4106
3.4641
3.5153
3.564
3.6103
3.6542
3.6955
3.7343
3.7706
3.8042
3.8353
3.8637
3.8895
3.9126
3.933
3.9508
3.9658
3.9781
3.9877
3.9945
3.9986
4
3.9986
3.9945
3.9877
3.9781
3.9658
3.9508
3.933
3.9126
3.8895
3.8637
3.8353
3.8042
3.7706
3.7343
3.6955
3.6542
3.6103
3.564
3.5153
3.4641
3.4106
3.3547
3.2965
3.2361
3.1734
3.1086
3.0416
2.9726
2.9015
2.8284
2.7534
2.6765
2.5978
2.5173
2.435
2.3511
2.2656
2.1786
2.09
2
1.9086
1.816
1.722
1.6269
1.5307
1.4335
1.3352
1.2361
1.1361
1.0353
0.93378
0.83165
0.72894
0.62574
0.52211
0.41811
0.31384
0.20934
0.10471
0
-0.10471
-0.20934
-0.31384
-0.41811
-0.52211
-0.62574
-0.72894
-0.83165
-0.93378
-1.0353
-1.1361
-1.2361
-1.3352
-1.4335
-1.5307
-1.6269
-1.722
-1.816
-1.9086
-2
-2.09
-2.1786
-2.2656
-2.3511
-2.435
-2.5173
-2.5978
-2.6765
-2.7534
-2.8284
-2.9015
-2.9726
-3.0416
-3.1086
-3.1734
-3.2361
-3.2965
-3.3547
-3.4106
-3.4641
-3.5153
-3.564
-3.6103
-3.6542
-3.6955
-3.7343
-3.7706
-3.8042
-3.8353
-3.8637
-3.8895
-3.9126
-3.933
-3.9508
-3.9658
-3.9781
-3.9877
-3.9945
-3.9986
-4
-3.9986
-3.9945
-3.9877
-3.9781
-3.9658
-3.9508
-3.933
-3.9126
-3.8895
-3.8637
-3.8353
-3.8042
-3.7706
-3.7343
-3.6955
-3.6542
-3.6103
-3.564
-3.5153
-3.4641
-3.4106
-3.3547
-3.2965
-3.2361
-3.1734
-3.1086
-3.0416
-2.9726
-2.9015
-2.8284
-2.7534
-2.6765
-2.5978
-2.5173
-2.435
-2.3511
-2.2656
-2.1786
-2.09
-2
-1.9086
-1.816
-1.722
-1.6269
-1.5307
-1.4335
-1.3352
-1.2361
-1.1361
-1.0353
-0.93378
-0.83165
-0.72894
-0.62574
-0.52211
-0.41811
-0.31384
-0.20934
-0.10471
-0
